id,name,tail_high,tail_low,ear_high,ear_low,nose_high,nose_low,time_stamp,latitude,longitude,only_in_version_1
302,miko,24,8,144,125,872,823,02/02/18 11:59 AM,35.1791519,57.7378405,302
303,WINSTON,53,60,278,162,855,582,03/02/18 11:59 AM,29.0199967,59.9549797,303
304,ZOE,31,67,141,213,785,952,04/02/18 11:59 AM,24.9818073,78.5347765,304
305,ANGEL,75,66,308,375,885,715,05/02/18 11:59 AM,84.6490971,31.728738,305
306,BAXTER,31,66,278,261,979,769,06/02/18 11:59 AM,14.5762422,7.2737167,306
307,EMMA,88,6,434,346,670,551,07/02/18 11:59 AM,5.4213015,88.8004491,307
308,GIZMO,68,76,321,373,862,737,08/02/18 11:59 AM,68.7500423,83.8841357,308
309,HAZEL,102,58,288,297,522,867,09/02/18 11:59 AM,55.6484199,45.4971575,309
310,CHANCE,47,83,490,386,832,748,10/02/18 11:59 AM,11.7722386,5.3505841,310
311,CHEWY,72,44,418,239,720,717,11/02/18 11:59 AM,94.9299119,23.928099,311
312,HUNTER,6,103,378,189,828,676,12/02/18 11:59 AM,35.7671263,89.878063,312
313,JACKSON,53,59,286,409,785,828,01/02/18 11:59 AM,50.9669609,70.6646682,313
314,MADDIE,75,56,320,359,720,546,02/02/18 11:59 AM,4.3512814,90.635552,314
315,OTIS,64,79,452,375,932,605,06/02/18 11:59 AM,87.9226069,87.8618555,315
316,RAVEN,30,44,178,369,775,937,04/02/18 11:59 AM,26.6448338,95.6869093,316
317,TEDDY,95,29,437,280,547,1000,05/02/18 11:59 AM,50.3962568,2.4735094,317
318,BO,42,100,227,501,821,856,06/02/18 11:59 AM,97.7036847,54.4146445,318
319,BUDDY,89,102,472,241,928,903,07/02/18 11:59 AM,20.1929068,74.9920891,319
320,MAX,9,24,464,127,721,667,05/02/18 11:59 AM,68.2837821,54.2475921,320
321,SADIE,58,42,322,243,867,956,09/02/18 11:59 AM,93.5836273,81.8471158,321
322,LUCY,18,33,373,180,781,784,10/02/18 11:59 AM,63.1068093,47.1354621,322
323,BAILEY,89,55,430,217,891,576,10/02/18 11:59 AM,14.3387212,14.2516796,323
324,DAISY,48,78,143,157,627,712,12/02/18 11:59 AM,52.9220802,47.8208893,324
325,LUNA,99,91,260,485,662,876,01/02/18 11:59 AM,25.6473497,66.588148,325
326,CHARLIE,68,98,283,311,767,862,02/02/18 11:59 AM,23.7740601,10.0098586,326
327,MAGGIE,7,37,398,284,715,861,03/02/18 11:59 AM,5.9383736,63.7815099,327
328,MOLLY,76,35,154,445,839,689,04/02/18 11:59 AM,82.2706257,60.2743353,328
329,COOPER,87,78,433,351,844,696,05/02/18 11:59 AM,10.0180728,49.3443935,329
330,GINGER,10,3,421,411,575,880,06/02/18 11:59 AM,89.4548512,90.916662,330
331,JACK,66,74,203,201,814,842,07/02/18 11:59 AM,89.9466704,97.5388868,331
332,WILLOW,47,67,426,482,671,957,08/02/18 11:59 AM,40.4136782,26.5381792,332
333,ABBY,15,33,254,303,827,600,09/02/18 11:59 AM,50.551276,79.0781172,333
334,BEAR,75,79,267,473,893,854,10/02/18 11:59 AM,79.3317116,39.1340698,334
335,LILY,94,36,407,169,614,666,11/02/18 11:59 AM,25.1698956,1.4333403,335
336,DUKE,19,19,143,498,810,649,12/02/18 11:59 AM,33.6239214,79.9485676,336
337,KODA,32,97,264,357,862,870,01/02/18 11:59 AM,95.1163541,25.7981459,337
338,ROCKY,28,94,172,181,848,814,02/02/18 11:59 AM,11.3405026,63.2854527,338
339,CHLOE,14,5,290,392,890,643,06/02/18 11:59 AM,27.8865717,68.0916238,339
340,KENAI,68,88,324,430,534,948,04/02/18 11:59 AM,82.1835262,39.3260448,340
341,HARLEY,44,47,344,235,860,532,05/02/18 11:59 AM,62.2337732,13.0042311,341
342,DENALI,83,53,214,478,823,928,06/02/18 11:59 AM,72.2289446,25.7232916,342
343,TOBY,62,59,259,503,692,658,07/02/18 11:59 AM,36.4507833,55.8418833,343
344,JAKE,57,24,214,272,571,673,05/02/18 11:59 AM,77.9200618,12.3450067,344
345,LOKI,58,4,306,342,520,547,09/02/18 11:59 AM,45.9168378,12.9684645,345
346,RUBY,39,87,466,176,668,721,10/02/18 11:59 AM,26.5036637,28.6862465,346
347,ROXY,97,45,362,144,969,628,10/02/18 11:59 AM,39.9819925,57.2968753,347
348,LUCKY,88,83,450,389,774,981,12/02/18 11:59 AM,3.728664,32.4754143,348
349,PENNY,20,36,155,161,821,601,01/02/18 11:59 AM,68.2802865,39.8397404,349
350,RILEY,100,13,166,298,866,949,02/02/18 11:59 AM,99.9422876,19.1581531,350
351,SHADOW,86,68,430,199,565,737,03/02/18 11:59 AM,64.9367204,20.1356414,351
352,SOPHIE,79,48,415,434,608,544,04/02/18 11:59 AM,87.7876986,67.5099027,352
353,LOLA,31,50,357,141,920,822,05/02/18 11:59 AM,16.3133545,90.6542838,353
354,ROSIE,45,33,495,328,768,952,06/02/18 11:59 AM,79.1993778,4.1064736,354
355,PEPPER,89,97,210,361,845,607,07/02/18 11:59 AM,93.1300544,84.6285227,355
356,COCO,67,94,386,454,658,927,08/02/18 11:59 AM,30.9596039,47.0186555,356
357,GUS,14,56,441,170,708,656,09/02/18 11:59 AM,18.4371509,45.3691551,357
358,LADY,20,46,142,229,684,546,10/02/18 11:59 AM,3.6742862,75.7748179,358
359,BANDIT,27,63,486,361,929,842,11/02/18 11:59 AM,40.1249876,94.9005399,359
360,GRACIE,19,72,110,429,570,659,12/02/18 11:59 AM,11.3004925,30.0461747,360
361,JASPER,73,15,227,457,776,595,01/02/18 11:59 AM,27.808977,82.692959,361
362,PIPER,40,63,503,483,719,728,02/02/18 11:59 AM,83.790183,2.8899993,362
363,STELLA,73,34,307,401,960,537,06/02/18 11:59 AM,85.376855,65.2544906,363
364,YUKON,63,16,203,297,990,792,04/02/18 11:59 AM,39.1746544,35.1872875,364
365,ZOEY,36,96,289,164,659,783,05/02/18 11:59 AM,13.4894693,37.8358784,365
366,ANNIE,87,96,115,107,619,532,06/02/18 11:59 AM,85.3419086,89.506594,366
367,BUSTER,43,62,249,238,916,657,07/02/18 11:59 AM,94.7195039,56.3591124,367
368,SAM,51,46,461,400,832,539,05/02/18 11:59 AM,73.1962942,15.9374137,368
369,MARLEY,48,65,416,372,606,809,09/02/18 11:59 AM,29.2370982,2.1341792,369
370,SCOUT,9,16,281,495,539,820,10/02/18 11:59 AM,19.7502602,43.6608762,370
371,BENTLEY,21,21,209,234,894,862,10/02/18 11:59 AM,71.228823,51.2668359,371
372,DIESEL,30,93,468,429,724,574,12/02/18 11:59 AM,76.3710995,10.7140993,372
373,KONA,8,77,143,264,998,940,01/02/18 11:59 AM,8.1133358,25.9600239,373
374,RUGER,94,4,430,184,605,887,02/02/18 11:59 AM,16.0348744,67.0108281,374
375,THOR,30,76,417,316,615,656,03/02/18 11:59 AM,20.3004375,14.8942501,375
376,ZEUS,29,63,387,132,631,856,04/02/18 11:59 AM,61.4912362,93.3264392,376
377,ATHENA,62,91,126,250,755,796,05/02/18 11:59 AM,24.9903289,9.1684187,377
378,ELLIE,39,90,303,121,712,708,06/02/18 11:59 AM,64.5593764,47.0733787,378
379,FINN,92,15,454,479,566,858,07/02/18 11:59 AM,17.1711547,17.4393526,379
380,LILLY,97,22,113,347,832,856,08/02/18 11:59 AM,81.8956491,43.4525208,380
381,MILO,6,40,385,249,742,603,09/02/18 11:59 AM,34.9109084,1.6348084,381
382,TITAN,88,78,402,437,856,711,10/02/18 11:59 AM,52.9743007,5.9328574,382
383,BLUE,17,94,226,381,997,738,11/02/18 11:59 AM,63.7227167,77.4979686,383
384,DAKOTA,84,17,226,174,654,726,12/02/18 11:59 AM,6.0535482,64.8425455,384
385,KISKA,50,26,433,129,915,945,01/02/18 11:59 AM,96.8589165,82.0735218,385
386,LEO,70,88,309,303,1001,747,02/02/18 11:59 AM,75.3682924,57.9798052,386
387,MINNIE,65,94,217,103,518,895,06/02/18 11:59 AM,54.8475676,79.9784145,387
388,MURPHY,60,76,224,240,697,543,04/02/18 11:59 AM,89.8954764,42.2302749,388
389,OSCAR,15,72,230,471,667,723,05/02/18 11:59 AM,39.9793194,25.9107952,389
390,SASHA,26,89,110,333,988,552,06/02/18 11:59 AM,27.1380251,2.3672898,390
391,TUCKER,87,41,285,342,621,664,07/02/18 11:59 AM,18.749718,57.1884187,391
392,KODIAK,12,95,273,327,592,629,05/02/18 11:59 AM,3.9547176,31.7523692,392
393,LOUIE,51,62,276,494,765,794,09/02/18 11:59 AM,69.9247915,3.7928925,393
394,NALA,93,56,430,208,557,791,10/02/18 11:59 AM,83.55553,29.2440602,394
395,OLIVER,5,28,453,347,800,742,10/02/18 11:59 AM,66.2581309,56.4648401,395
396,RANGER,69,32,475,159,860,634,12/02/18 11:59 AM,37.4255887,16.803547,396
397,slim,30,22,104,199,832,818,01/02/18 11:59 AM,40.8464628,14.2073473,397
398,spike,99,36,252,369,831,509,02/02/18 11:59 AM,74.3848553,6.6397367,398
399,mamacat,79,81,370,186,962,961,03/02/18 11:59 AM,80.1586805,78.4861778,399
400,babycat,67,87,343,266,624,724,04/02/18 11:59 AM,87.503421,60.9754728,400
401,miko,25,9,145,126,873,824,05/02/18 11:59 AM,31.3877852,32.3305376,401
402,WINSTON,54,61,279,163,856,583,06/02/18 11:59 AM,1.4472979,70.4052162,402
403,ZOE,32,68,142,214,786,953,07/02/18 11:59 AM,68.3238579,38.0909522,403
404,ANGEL,76,67,309,376,886,716,08/02/18 11:59 AM,33.1152207,71.2513358,404
405,BAXTER,32,67,279,262,980,770,09/02/18 11:59 AM,53.7496019,27.0493358,405
406,EMMA,89,7,435,347,671,552,10/02/18 11:59 AM,45.8756748,21.5414133,406
407,GIZMO,69,77,322,374,863,738,11/02/18 11:59 AM,15.1102375,14.5355977,407
408,HAZEL,103,59,289,298,523,868,12/02/18 11:59 AM,66.7775564,2.1581272,408
409,CHANCE,48,84,491,387,833,749,01/02/18 11:59 AM,34.7579966,31.8561083,409
410,CHEWY,73,45,419,240,721,718,02/02/18 11:59 AM,40.9646413,58.5566724,410
411,HUNTER,7,104,379,190,829,677,06/02/18 11:59 AM,87.0723617,13.444338,411
412,JACKSON,54,60,287,410,786,829,04/02/18 11:59 AM,28.0459115,3.2119174,412
413,MADDIE,76,57,321,360,721,547,05/02/18 11:59 AM,68.8288902,9.08835,413
414,OTIS,65,80,453,376,933,606,06/02/18 11:59 AM,67.7819822,17.6278019,414
415,RAVEN,31,45,179,370,776,938,07/02/18 11:59 AM,40.7756697,33.011439,415
416,TEDDY,96,30,438,281,548,1001,05/02/18 11:59 AM,59.6283022,92.597931,416
417,BO,43,101,228,502,822,857,09/02/18 11:59 AM,21.2166213,2.0820416,417
418,BUDDY,90,103,473,242,929,904,10/02/18 11:59 AM,8.951657,23.9864874,418
419,MAX,10,25,465,128,722,668,10/02/18 11:59 AM,13.2281166,87.0294599,419
420,SADIE,59,43,323,244,868,957,12/02/18 11:59 AM,2.0100648,34.5209283,420
421,LUCY,19,34,374,181,782,785,01/02/18 11:59 AM,24.3837673,99.8662191,421
422,BAILEY,90,56,431,218,892,577,02/02/18 11:59 AM,49.5655335,77.1081799,422
423,DAISY,49,79,144,158,628,713,03/02/18 11:59 AM,41.0347553,99.1946234,423
424,LUNA,100,92,261,486,663,877,04/02/18 11:59 AM,33.805889,27.8427363,424
425,CHARLIE,69,99,284,312,768,863,05/02/18 11:59 AM,0.6351992,40.8137003,425
426,MAGGIE,8,38,399,285,716,862,06/02/18 11:59 AM,11.7727022,5.0920479,426
427,MOLLY,77,36,155,446,840,690,07/02/18 11:59 AM,75.0968627,1.5799542,427
428,COOPER,88,79,434,352,845,697,08/02/18 11:59 AM,46.7611622,52.4796182,428
429,GINGER,11,4,422,412,576,881,09/02/18 11:59 AM,79.0222323,97.2131541,429
430,JACK,67,75,204,202,815,843,10/02/18 11:59 AM,3.4462441,57.9988119,430
431,WILLOW,48,68,427,483,672,958,11/02/18 11:59 AM,4.56431,49.9483878,431
432,ABBY,16,34,255,304,828,601,12/02/18 11:59 AM,36.769372,31.1881955,432
433,BEAR,76,80,268,474,894,855,01/02/18 11:59 AM,33.0088627,96.4535049,433
434,LILY,95,37,408,170,615,667,02/02/18 11:59 AM,63.9548465,76.1581265,434
435,DUKE,20,20,144,499,811,650,06/02/18 11:59 AM,81.4417185,8.7101555,435
436,KODA,33,98,265,358,863,871,04/02/18 11:59 AM,57.7380677,92.966405,436
437,ROCKY,29,95,173,182,849,815,05/02/18 11:59 AM,45.2530785,38.3190079,437
438,CHLOE,15,6,291,393,891,644,06/02/18 11:59 AM,3.6493934,62.9244453,438
439,KENAI,69,89,325,431,535,949,07/02/18 11:59 AM,7.3580284,40.2248804,439
440,HARLEY,45,48,345,236,861,533,05/02/18 11:59 AM,54.2489962,34.8572159,440
441,DENALI,84,54,215,479,824,929,09/02/18 11:59 AM,65.7130998,5.8542637,441
442,TOBY,63,60,260,504,693,659,10/02/18 11:59 AM,12.1785489,64.919813,442
443,JAKE,58,25,215,273,572,674,10/02/18 11:59 AM,91.9923534,43.5922222,443
444,LOKI,59,5,307,343,521,548,12/02/18 11:59 AM,28.3205716,44.6237528,444
445,RUBY,40,88,467,177,669,722,01/02/18 11:59 AM,38.353534,45.9058771,445
446,ROXY,98,46,363,145,970,629,02/02/18 11:59 AM,79.9728982,14.5208325,446
447,LUCKY,89,84,451,390,775,982,03/02/18 11:59 AM,19.3852888,5.0545776,447
448,PENNY,21,37,156,162,822,602,04/02/18 11:59 AM,78.9435595,40.3739863,448
449,RILEY,101,14,167,299,867,950,05/02/18 11:59 AM,34.5212061,98.9770109,449
450,SHADOW,87,69,431,200,566,738,06/02/18 11:59 AM,18.7573882,98.6837324,450
451,SOPHIE,80,49,416,435,609,545,07/02/18 11:59 AM,5.0124581,3.916653,451
452,LOLA,32,51,358,142,921,823,08/02/18 11:59 AM,95.9294748,49.9775964,452
453,ROSIE,46,34,496,329,769,953,09/02/18 11:59 AM,76.2572302,4.7598374,453
454,PEPPER,90,98,211,362,846,608,10/02/18 11:59 AM,42.5302272,59.1588121,454
455,COCO,68,95,387,455,659,928,11/02/18 11:59 AM,96.947584,25.7079374,455
456,GUS,15,57,442,171,709,657,12/02/18 11:59 AM,84.7508956,89.8290298,456
457,LADY,21,47,143,230,685,547,01/02/18 11:59 AM,7.6462165,16.7253606,457
458,BANDIT,28,64,487,362,930,843,02/02/18 11:59 AM,54.5028743,34.1402058,458
459,GRACIE,20,73,111,430,571,660,06/02/18 11:59 AM,76.2384583,34.2219783,459
460,JASPER,74,16,228,458,777,596,04/02/18 11:59 AM,49.6587263,22.4622383,460
461,PIPER,41,64,504,484,720,729,05/02/18 11:59 AM,77.6456977,74.3570231,461
462,STELLA,74,35,308,402,961,538,06/02/18 11:59 AM,23.4260917,27.9358682,462
463,YUKON,64,17,204,298,991,793,07/02/18 11:59 AM,52.630207,62.105761,463
464,ZOEY,37,97,290,165,660,784,05/02/18 11:59 AM,52.8187627,54.6384171,464
465,ANNIE,88,97,116,108,620,533,09/02/18 11:59 AM,41.5643925,42.6529875,465
466,BUSTER,44,63,250,239,917,658,10/02/18 11:59 AM,19.1650506,77.2396619,466
467,SAM,52,47,462,401,833,540,10/02/18 11:59 AM,61.3612279,30.3792763,467
468,MARLEY,49,66,417,373,607,810,12/02/18 11:59 AM,13.7792326,87.0404786,468
469,SCOUT,10,17,282,496,540,821,01/02/18 11:59 AM,43.8081146,67.6865831,469
470,BENTLEY,22,22,210,235,895,863,02/02/18 11:59 AM,37.1681147,83.0925641,470
471,DIESEL,31,94,469,430,725,575,03/02/18 11:59 AM,91.7151412,12.363259,471
472,KONA,9,78,144,265,999,941,04/02/18 11:59 AM,28.7023769,76.1581254,472
473,RUGER,95,5,431,185,606,888,05/02/18 11:59 AM,0.5862839,45.5925146,473
474,THOR,31,77,418,317,616,657,06/02/18 11:59 AM,73.6158525,55.1750658,474
475,ZEUS,30,64,388,133,632,857,07/02/18 11:59 AM,23.8732886,68.3236601,475
476,ATHENA,63,92,127,251,756,797,08/02/18 11:59 AM,76.0534692,34.5759645,476
477,ELLIE,40,91,304,122,713,709,09/02/18 11:59 AM,75.3666553,93.7331631,477
478,FINN,93,16,455,480,567,859,10/02/18 11:59 AM,1.3739358,74.1142829,478
479,LILLY,98,23,114,348,833,857,11/02/18 11:59 AM,15.1993655,25.9771683,479
480,MILO,7,41,386,250,743,604,12/02/18 11:59 AM,8.7387292,14.0337772,480
481,TITAN,89,79,403,438,857,712,01/02/18 11:59 AM,78.6628483,41.375729,481
482,BLUE,18,95,227,382,998,739,02/02/18 11:59 AM,79.8765817,94.2247123,482
483,DAKOTA,85,18,227,175,655,727,06/02/18 11:59 AM,15.3923429,15.2789156,483
484,KISKA,51,27,434,130,916,946,04/02/18 11:59 AM,85.5687181,77.0007743,484
485,LEO,71,89,310,304,1002,748,05/02/18 11:59 AM,73.4598666,22.658453,485
486,MINNIE,66,95,218,104,519,896,06/02/18 11:59 AM,84.9773567,52.5513681,486
487,MURPHY,61,77,225,241,698,544,07/02/18 11:59 AM,44.6395832,42.6373729,487
488,OSCAR,16,73,231,472,668,724,05/02/18 11:59 AM,26.1814198,83.5326634,488
489,SASHA,27,90,111,334,989,553,09/02/18 11:59 AM,64.0337373,50.098203,489
490,TUCKER,88,42,286,343,622,665,10/02/18 11:59 AM,59.6835641,67.3289743,490
491,KODIAK,13,96,274,328,593,630,10/02/18 11:59 AM,27.7616088,87.114002,491
492,LOUIE,52,63,277,495,766,795,12/02/18 11:59 AM,43.8320411,59.0145663,492
493,NALA,94,57,431,209,558,792,01/02/18 11:59 AM,31.2820339,76.5105463,493
494,OLIVER,6,29,454,348,801,743,02/02/18 11:59 AM,75.5392954,98.6323119,494
495,RANGER,70,33,476,160,861,635,03/02/18 11:59 AM,29.0521261,84.1498296,495
496,slim,31,23,105,200,833,819,04/02/18 11:59 AM,49.8107218,99.3133555,496
497,spike,100,37,253,370,832,510,05/02/18 11:59 AM,67.2231627,79.035585,497
498,mamacat,80,82,371,187,963,962,06/02/18 11:59 AM,54.0452173,27.0795655,498
499,babycat,68,88,344,267,625,725,07/02/18 11:59 AM,87.3798089,90.5262977,499
500,miko,26,10,146,127,874,825,08/02/18 11:59 AM,20.261736,60.2782375,500
501,WINSTON,55,62,280,164,857,584,09/02/18 11:59 AM,68.9608646,98.6832157,501
502,ZOE,33,69,143,215,787,954,10/02/18 11:59 AM,12.8625418,90.0619293,502
503,ANGEL,77,68,310,377,887,717,11/02/18 11:59 AM,95.2086061,40.3920416,503
504,BAXTER,33,68,280,263,981,771,12/02/18 11:59 AM,4.782815,56.2958848,504
505,EMMA,90,8,436,348,672,553,01/02/18 11:59 AM,52.6658454,12.2839522,505
506,GIZMO,70,78,323,375,864,739,02/02/18 11:59 AM,92.8306417,63.5050108,506
507,HAZEL,104,60,290,299,524,869,06/02/18 11:59 AM,57.3854706,50.6501187,507
508,CHANCE,49,85,492,388,834,750,04/02/18 11:59 AM,26.9659414,77.9080794,508
509,CHEWY,74,46,420,241,722,719,05/02/18 11:59 AM,11.8566043,26.4623142,509
510,HUNTER,8,105,380,191,830,678,06/02/18 11:59 AM,94.4756205,2.4078619,510
511,JACKSON,55,61,288,411,787,830,07/02/18 11:59 AM,68.7988209,93.1759999,511
512,MADDIE,77,58,322,361,722,548,05/02/18 11:59 AM,12.5360053,68.2841242,512
513,OTIS,66,81,454,377,934,607,09/02/18 11:59 AM,98.7194454,67.4985799,513
514,RAVEN,32,46,180,371,777,939,10/02/18 11:59 AM,46.3712864,57.3630907,514
515,TEDDY,97,31,439,282,549,1002,10/02/18 11:59 AM,25.8365276,75.9947073,515
516,BO,44,102,229,503,823,858,12/02/18 11:59 AM,35.3586101,27.5555811,516
517,BUDDY,91,104,474,243,930,905,01/02/18 11:59 AM,97.4940087,83.7353329,517
518,MAX,11,26,466,129,723,669,02/02/18 11:59 AM,1.4923343,41.2719028,518
519,SADIE,60,44,324,245,869,958,03/02/18 11:59 AM,33.4889422,57.03223,519
520,LUCY,20,35,375,182,783,786,04/02/18 11:59 AM,19.7121886,71.6557941,520
521,BAILEY,91,57,432,219,893,578,05/02/18 11:59 AM,89.9521624,85.1283656,521
522,DAISY,50,80,145,159,629,714,06/02/18 11:59 AM,78.6662812,56.4763774,522
523,LUNA,101,93,262,487,664,878,07/02/18 11:59 AM,79.3152342,30.699238,523
524,CHARLIE,70,100,285,313,769,864,08/02/18 11:59 AM,63.6625203,55.373433,524
525,MAGGIE,9,39,400,286,717,863,09/02/18 11:59 AM,94.8035365,74.5228581,525
526,MOLLY,78,37,156,447,841,691,10/02/18 11:59 AM,59.3928895,41.6779168,526
527,COOPER,89,80,435,353,846,698,11/02/18 11:59 AM,51.7925955,70.889216,527
528,GINGER,12,5,423,413,577,882,12/02/18 11:59 AM,70.5758815,80.3278632,528
529,JACK,68,76,205,203,816,844,01/02/18 11:59 AM,11.8660325,35.6142315,529
530,WILLOW,49,69,428,484,673,959,02/02/18 11:59 AM,27.6268958,33.5130886,530
531,ABBY,17,35,256,305,829,602,06/02/18 11:59 AM,35.725341,28.0018367,531
532,BEAR,77,81,269,475,895,856,04/02/18 11:59 AM,62.6012289,60.8546352,532
533,LILY,96,38,409,171,616,668,05/02/18 11:59 AM,50.1019512,69.608177,533
534,DUKE,21,21,145,500,812,651,06/02/18 11:59 AM,4.824354,11.5351321,534
535,KODA,34,99,266,359,864,872,07/02/18 11:59 AM,84.4057314,10.2112172,535
536,ROCKY,30,96,174,183,850,816,05/02/18 11:59 AM,77.4149575,79.93899,536
537,CHLOE,16,7,292,394,892,645,09/02/18 11:59 AM,35.8053898,97.0991581,537
538,KENAI,70,90,326,432,536,950,10/02/18 11:59 AM,3.810994,98.6272215,538
539,HARLEY,46,49,346,237,862,534,10/02/18 11:59 AM,66.3182669,8.259367,539
540,DENALI,85,55,216,480,825,930,12/02/18 11:59 AM,94.0671396,81.153722,540
541,TOBY,64,61,261,505,694,660,01/02/18 11:59 AM,24.1405223,14.3139792,541
542,JAKE,59,26,216,274,573,675,02/02/18 11:59 AM,36.610885,18.2288983,542
543,LOKI,60,6,308,344,522,549,03/02/18 11:59 AM,34.0911047,76.4053033,543
544,RUBY,41,89,468,178,670,723,04/02/18 11:59 AM,74.7069335,31.5219996,544
545,ROXY,99,47,364,146,971,630,05/02/18 11:59 AM,3.2571546,6.4426269,545
546,LUCKY,90,85,452,391,776,983,06/02/18 11:59 AM,84.0997305,0.4710061,546
547,PENNY,22,38,157,163,823,603,07/02/18 11:59 AM,89.6026108,91.9427957,547
548,RILEY,102,15,168,300,868,951,08/02/18 11:59 AM,89.7320323,6.3085369,548
549,SHADOW,88,70,432,201,567,739,09/02/18 11:59 AM,47.6928108,65.06252,549
550,SOPHIE,81,50,417,436,610,546,10/02/18 11:59 AM,50.973381,51.0387518,550
551,LOLA,33,52,359,143,922,824,11/02/18 11:59 AM,7.9659071,82.8405806,551
552,ROSIE,47,35,497,330,770,954,12/02/18 11:59 AM,46.5342885,20.925909,552
553,PEPPER,91,99,212,363,847,609,01/02/18 11:59 AM,2.6728752,2.1726316,553
554,COCO,69,96,388,456,660,929,02/02/18 11:59 AM,77.7768039,56.168957,554
555,GUS,16,58,443,172,710,658,06/02/18 11:59 AM,70.006376,51.7122226,555
556,LADY,22,48,144,231,686,548,04/02/18 11:59 AM,36.7811857,44.1056712,556
557,BANDIT,29,65,488,363,931,844,05/02/18 11:59 AM,19.8606406,95.4560922,557
558,GRACIE,21,74,112,431,572,661,06/02/18 11:59 AM,58.7575373,7.5199736,558
559,JASPER,75,17,229,459,778,597,07/02/18 11:59 AM,13.6640828,49.986299,559
560,PIPER,42,65,505,485,721,730,05/02/18 11:59 AM,40.7765463,47.4792259,560
561,STELLA,75,36,309,403,962,539,09/02/18 11:59 AM,67.938045,78.1583601,561
562,YUKON,65,18,205,299,992,794,10/02/18 11:59 AM,23.7313831,52.2931094,562
563,ZOEY,38,98,291,166,661,785,10/02/18 11:59 AM,2.8186685,89.9743374,563
564,ANNIE,89,98,117,109,621,534,12/02/18 11:59 AM,12.0045123,29.3991621,564
565,BUSTER,45,64,251,240,918,659,01/02/18 11:59 AM,78.7059603,83.2948772,565
566,SAM,53,48,463,402,834,541,02/02/18 11:59 AM,19.0644228,77.9562828,566
567,MARLEY,50,67,418,374,608,811,03/02/18 11:59 AM,83.087025,15.5087722,567
568,SCOUT,11,18,283,497,541,822,04/02/18 11:59 AM,31.5834379,1.2192169,568
569,BENTLEY,23,23,211,236,896,864,05/02/18 11:59 AM,42.3892479,8.0526077,569
570,DIESEL,32,95,470,431,726,576,06/02/18 11:59 AM,82.5927235,54.8165576,570
571,KONA,10,79,145,266,1000,942,07/02/18 11:59 AM,38.6563273,78.4326727,571
572,RUGER,96,6,432,186,607,889,08/02/18 11:59 AM,85.6148407,51.6367429,572
573,THOR,32,78,419,318,617,658,09/02/18 11:59 AM,52.4310566,91.4233903,573
574,ZEUS,31,65,389,134,633,858,10/02/18 11:59 AM,56.3331788,65.7663503,574
575,ATHENA,64,93,128,252,757,798,11/02/18 11:59 AM,19.3515687,34.7051474,575
576,ELLIE,41,92,305,123,714,710,12/02/18 11:59 AM,1.4762862,73.4345435,576
577,FINN,94,17,456,481,568,860,01/02/18 11:59 AM,24.3856865,13.8409371,577
578,LILLY,99,24,115,349,834,858,02/02/18 11:59 AM,2.9757473,87.1592724,578
579,MILO,8,42,387,251,744,605,06/02/18 11:59 AM,40.000197,89.0330839,579
580,TITAN,90,80,404,439,858,713,04/02/18 11:59 AM,69.6653827,69.2018049,580
581,BLUE,19,96,228,383,999,740,05/02/18 11:59 AM,2.7351366,94.8637542,581
582,DAKOTA,86,19,228,176,656,728,06/02/18 11:59 AM,71.0942272,11.7791141,582
583,KISKA,52,28,435,131,917,947,07/02/18 11:59 AM,82.6073871,15.574778,583
584,LEO,72,90,311,305,1003,749,05/02/18 11:59 AM,94.8900719,35.9191995,584
585,MINNIE,67,96,219,105,520,897,09/02/18 11:59 AM,85.097817,49.0345247,585
586,MURPHY,62,78,226,242,699,545,10/02/18 11:59 AM,83.9975449,56.151316,586
587,OSCAR,17,74,232,473,669,725,10/02/18 11:59 AM,32.4302369,17.2217243,587
588,SASHA,28,91,112,335,990,554,12/02/18 11:59 AM,23.5786409,83.9671557,588
589,TUCKER,89,43,287,344,623,666,01/02/18 11:59 AM,28.4824742,22.0170067,589
590,KODIAK,14,97,275,329,594,631,02/02/18 11:59 AM,85.2579122,19.0620716,590
591,LOUIE,53,64,278,496,767,796,03/02/18 11:59 AM,68.2693361,41.4172066,591
592,NALA,95,58,432,210,559,793,04/02/18 11:59 AM,71.3857883,83.0216321,592
593,OLIVER,7,30,455,349,802,744,05/02/18 11:59 AM,43.9551549,78.817178,593
594,RANGER,71,34,477,161,862,636,06/02/18 11:59 AM,95.3452449,42.633617,594
595,slim,32,24,106,201,834,820,07/02/18 11:59 AM,66.6276422,29.344745,595
596,spike,101,38,254,371,833,511,08/02/18 11:59 AM,52.8367256,93.4899824,596
597,mamacat,81,83,372,188,964,963,09/02/18 11:59 AM,57.0868078,19.1392745,597
598,babycat,69,89,345,268,626,726,10/02/18 11:59 AM,82.1012357,80.2782368,598
599,miko,27,11,147,128,875,826,11/02/18 11:59 AM,10.9868976,76.3430214,599
600,WINSTON,56,63,281,165,858,585,12/02/18 11:59 AM,5.4182093,50.0798771,600
601,ZOE,34,70,144,216,788,955,01/02/18 11:59 AM,89.5696983,33.2240077,601
602,ANGEL,78,69,311,378,888,718,02/02/18 11:59 AM,26.7468389,89.5937231,602
603,BAXTER,34,69,281,264,982,772,06/02/18 11:59 AM,95.1765955,26.4429662,603
